first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,predicted 3 year profit
Barnebas,Apfel,Male,57,1996-02-19,Account Executive,Manufacturing,Affluent Customer,N,Yes,2,05475 Elgar Place,4000,QLD,Australia,6,0.5,0.625,0.625,0.625,259,259,1.0625,5.473282442748092
Norah,Mapis,Female,75,2000-12-09,Assistant Manager,Argiculture,Mass Customer,N,No,10,057 Victoria Crossing,2263,NSW,Australia,9,0.42,0.42,0.525,0.44625,468,468,0.8898437499999999,5.473282442748092
Tannie,Gambrell,Male,92,1967-05-25,Financial Analyst,Financial Services,Affluent Customer,N,No,4,49 Surrey Point,4710,QLD,Australia,4,1.08,1.08,1.35,1.35,206,206,1.1375,5.473282442748092
Renell,Earley,Female,5,1954-10-21,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11,79 Manufacturers Plaza,4171,QLD,Australia,5,0.97,1.2125,1.2125,1.030625,500,500,0.86,5.473282442748092
Dorolice,Osmon,Female,46,1961-01-15,,Financial Services,Affluent Customer,N,No,15,602 Clove Center,3046,VIC,Australia,6,1.09,1.09,1.09,1.09,810,810,0.5874999999999999,5.473282442748092
Mabelle,Wellbelove,Female,76,1958-04-21,,Financial Services,Affluent Customer,N,Yes,19,800 Emmet Park,2219,NSW,Australia,9,0.85,1.0625,1.328125,1.328125,72,72,1.35,5.473282442748092
Kort,Disley,Male,66,1979-02-05,Technical Writer,Health,Mass Customer,N,Yes,7,76 Donald Trail,2160,NSW,Australia,9,0.76,0.95,1.1875,1.009375,219,219,1.125,5.473282442748092
Sim,Constantinou,Male,91,1992-08-09,Analog Circuit Design manager,Property,Mass Customer,N,No,5,41002 Loomis Park,2010,NSW,Australia,9,0.46,0.46,0.5750000000000001,0.48875,944,944,0.46,5.473282442748092
Lorrie,Antonelli,Male,47,1983-02-11,Cost Accountant,Financial Services,High Net Worth,N,Yes,17,06936 Bobwhite Circle,2257,NSW,Australia,7,0.4,0.5,0.5,0.5,57,57,1.375,5.473282442748092
Glennis,Flintoff,Female,36,1956-10-22,Speech Pathologist,Health,Affluent Customer,N,Yes,13,1601 Rutledge Lane,3030,VIC,Australia,7,0.72,0.8999999999999999,0.8999999999999999,0.8999999999999999,78,78,1.3375,5.473282442748092
Cariotta,,Female,10,1974-08-19,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17,2336 Continental Point,2527,NSW,Australia,7,1.06,1.325,1.325,1.325,502,502,0.8584999999999999,5.473282442748092
Xenia,Maleck,Female,41,1960-02-14,VP Product Management,Telecommunications,Mass Customer,N,No,12,5 Southridge Hill,3029,VIC,Australia,7,1.05,1.05,1.05,0.8925,666,666,0.71,5.473282442748092
Gothart,Artus,Male,52,1978-05-31,Health Coach IV,Health,Mass Customer,N,Yes,14,21824 Northridge Alley,2117,NSW,Australia,10,0.58,0.725,0.90625,0.7703125,231,231,1.105,5.473282442748092
Art,Shardlow,Male,57,1963-10-15,Data Coordiator,Argiculture,Mass Customer,N,Yes,15,7 Clemons Circle,4350,QLD,Australia,2,0.8,1.0,1.0,0.85,415,415,0.9218749999999999,5.473282442748092
Cecil,Gant,Male,52,1976-07-16,,,High Net Worth,N,Yes,9,22435 Barnett Court,2145,NSW,Australia,8,1.0,1.25,1.25,1.25,668,668,0.7054999999999999,5.473282442748092
Gaultiero,Fibbens,Male,41,1980-03-14,Help Desk Technician,,Affluent Customer,N,No,9,938 Bartillon Hill,2035,NSW,Australia,11,0.58,0.58,0.725,0.725,507,507,0.85,5.473282442748092
Sumner,Carrivick,Male,53,1995-04-09,Desktop Support Technician,Manufacturing,Mass Customer,N,No,15,5 4th Center,2097,NSW,Australia,12,0.77,0.77,0.9625,0.818125,78,78,1.3375,5.473282442748092
Nolly,Ivanchikov,Male,13,1994-02-10,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,11,6792 Kropf Hill,2049,NSW,Australia,11,0.47,0.5874999999999999,0.7343749999999999,0.7343749999999999,948,948,0.456875,5.473282442748092
Marylou,Kirkup,Female,51,1972-10-31,VP Product Management,,Mass Customer,N,No,14,76733 Sunbrook Terrace,3196,VIC,Australia,9,0.66,0.66,0.8250000000000001,0.70125,57,57,1.375,5.473282442748092
Gerik,Woodroof,Male,18,1959-06-13,Paralegal,Financial Services,High Net Worth,N,Yes,9,41 Kropf Road,3175,VIC,Australia,7,0.44,0.55,0.55,0.55,366,366,0.9750000000000001,5.473282442748092
Maddalena,Angood,Female,79,1999-07-28,,Manufacturing,Affluent Customer,N,No,12,1 Bluejay Court,2320,NSW,Australia,4,0.86,0.86,0.86,0.86,515,515,0.839375,5.473282442748092
Kevina,Ferandez,Female,73,1999-09-21,Assistant Professor,Financial Services,High Net Worth,N,No,15,9608 Heffernan Drive,4068,QLD,Australia,9,0.97,0.97,1.2125,1.2125,72,72,1.35,5.473282442748092
Agnella,Capener,Female,58,1969-05-21,Teacher,Health,High Net Worth,N,No,19,49185 Derek Circle,3977,VIC,Australia,6,0.65,0.65,0.65,0.65,146,146,1.225,5.473282442748092
Callean,Wass,Male,65,1988-12-15,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,0593 Stoughton Center,3073,VIC,Australia,8,0.59,0.59,0.59,0.59,820,820,0.584375,5.473282442748092
Teddie,Burchill,Male,11,1968-12-21,Programmer I,Manufacturing,Mass Customer,N,Yes,13,321 Raven Plaza,2161,NSW,Australia,9,0.85,1.0625,1.328125,1.12890625,21,21,1.515625,5.473282442748092
Sile,Zappel,Female,47,1958-03-29,Business Systems Development Analyst,IT,High Net Worth,N,No,15,44350 Buell Alley,4018,QLD,Australia,6,0.57,0.57,0.57,0.57,859,859,0.5578124999999999,5.473282442748092
Elmira,Vasilyev,Female,33,1951-10-14,Senior Quality Engineer,Manufacturing,High Net Worth,N,No,12,12 Eastlawn Terrace,2007,NSW,Australia,9,0.76,0.76,0.95,0.95,520,520,0.8375,5.473282442748092
Free,Rowland,Male,42,1956-05-17,,,Mass Customer,N,Yes,12,24929 Spaight Junction,3796,VIC,Australia,8,0.58,0.725,0.725,0.61625,520,520,0.8375,5.473282442748092
Rikki,Chaffey,Male,69,1945-06-11,Chemical Engineer,Manufacturing,Mass Customer,N,No,20,9 Spohn Way,4127,QLD,Australia,1,0.84,0.84,0.84,0.714,810,810,0.5874999999999999,5.473282442748092
Nadiya,Balasini,Female,40,1950-11-05,Sales Associate,Financial Services,Mass Customer,N,No,15,92934 Mallory Trail,2164,NSW,Australia,9,0.84,0.84,1.05,0.8925,146,146,1.225,5.473282442748092
Noak,Sleany,Male,1,1965-05-04,Budget/Accounting Analyst I,Financial Services,Affluent Customer,N,No,17,1 Roth Plaza,3121,VIC,Australia,10,0.5,0.5,0.625,0.625,817,817,0.5864999999999999,5.473282442748092
Yuma,Dennick,Male,40,1972-11-10,,Manufacturing,Mass Customer,N,Yes,6,89244 Macpherson Trail,2528,NSW,Australia,8,0.61,0.7625,0.7625,0.648125,778,778,0.625,5.473282442748092
Etan,Prinett,Male,97,1970-01-21,Operator,Argiculture,Mass Customer,N,Yes,10,9082 Waywood Avenue,2250,NSW,Australia,8,0.42,0.525,0.65625,0.5578124999999999,420,420,0.91375,5.473282442748092
Cheston,Hritzko,Male,70,1945-11-08,Software Engineer III,Manufacturing,Mass Customer,N,Yes,19,3 Service Center,2127,NSW,Australia,9,0.72,0.8999999999999999,1.125,0.9562499999999999,420,420,0.91375,5.473282442748092
Sinclair,Wark,Male,68,1974-02-21,Financial Analyst,Financial Services,Mass Customer,N,Yes,11,44 Thompson Center,2134,NSW,Australia,9,0.43,0.5375,0.671875,0.57109375,741,741,0.65875,5.473282442748092
Biddie,Gorce,Female,68,1988-01-30,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,5,2116 Continental Terrace,2795,NSW,Australia,7,0.67,0.8375,0.8375,0.711875,295,295,1.03125,5.473282442748092
Jesse,Crosio,Male,75,1994-04-15,Data Coordiator,,Mass Customer,N,Yes,13,9313 Mayer Street,3133,VIC,Australia,8,0.72,0.8999999999999999,0.8999999999999999,0.7649999999999999,575,575,0.796875,5.473282442748092
Zebulen,Emtage,Male,52,1963-09-01,Senior Developer,,High Net Worth,N,Yes,17,44 Ronald Regan Parkway,4352,QLD,Australia,7,0.96,1.2,1.2,1.2,733,733,0.6625000000000001,5.473282442748092
Harvey,Dwelley,Male,70,1973-08-30,Help Desk Technician,Financial Services,Affluent Customer,N,No,18,59846 2nd Pass,2077,NSW,Australia,9,0.85,0.85,1.0625,1.0625,691,691,0.6906249999999999,5.473282442748092
Mandie,Feares,Female,32,1964-04-19,Clinical Specialist,Health,Mass Customer,N,No,10,39 Kedzie Pass,4053,QLD,Australia,8,0.8,0.8,0.8,0.68,14,14,1.59375,5.473282442748092
Killie,Densie,Male,87,1997-03-28,Environmental Tech,IT,Mass Customer,N,Yes,11,62 Dryden Junction,2042,NSW,Australia,10,0.81,1.0125,1.265625,1.07578125,731,731,0.6640625,5.473282442748092
Tanya,Hamberston,Female,45,2000-09-25,Product Engineer,,Mass Customer,N,Yes,9,7 Schiller Point,4113,QLD,Australia,6,0.96,1.2,1.2,1.02,259,259,1.0625,5.473282442748092
Alexander,Broadbent,Male,57,1997-05-28,Desktop Support Technician,,Mass Customer,N,No,9,265 Stephen Trail,2209,NSW,Australia,10,1.0,1.0,1.25,1.0625,120,120,1.2625,5.473282442748092
Demetria,Bausor,Female,73,1961-12-22,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,9,97 Transport Plaza,2097,NSW,Australia,12,0.81,1.0125,1.265625,1.07578125,396,396,0.9375,5.473282442748092
Ebony,Conrad,Female,8,1999-10-24,Environmental Tech,Financial Services,Mass Customer,N,Yes,16,990 Hoffman Avenue,3029,VIC,Australia,7,0.42,0.525,0.525,0.44625,334,334,0.9987499999999998,5.473282442748092
Sheilakathryn,Huff,Female,45,1958-05-15,Assistant Manager,,High Net Worth,N,Yes,14,04 Miller Drive,2477,NSW,Australia,6,1.06,1.325,1.325,1.325,921,921,0.49,5.473282442748092
Iain,Haversham,Male,92,1950-12-26,Sales Representative,Retail,Mass Customer,N,Yes,13,170 Briar Crest Place,2120,NSW,Australia,10,0.91,1.1375,1.421875,1.20859375,177,177,1.1625,5.473282442748092
Claudine,Dymick,Female,28,1965-12-13,Design Engineer,Health,Mass Customer,N,No,5,31675 Corry Way,3977,VIC,Australia,5,0.49,0.49,0.49,0.4165,312,312,1.02,5.473282442748092
Reggie,Kernar,Female,26,1971-11-28,Senior Editor,Financial Services,High Net Worth,N,No,17,90 Northport Hill,2228,NSW,Australia,10,0.63,0.63,0.7875,0.7875,181,181,1.158125,5.473282442748092
Sonia,Dunstall,Female,0,1975-07-30,Accountant III,Financial Services,Mass Customer,N,No,10,99 Park Meadow Hill,2570,NSW,Australia,9,1.0,1.0,1.25,1.0625,960,960,0.442,5.473282442748092
Lezlie,Clemits,Female,2,1973-05-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,15,0504 Nevada Drive,2155,NSW,Australia,10,0.56,0.7000000000000001,0.8750000000000001,0.74375,924,924,0.48875,5.473282442748092
Vladimir,Westmerland,Male,18,1956-06-19,,Manufacturing,Mass Customer,N,Yes,18,102 Charing Cross Terrace,2640,NSW,Australia,4,1.02,1.275,1.275,1.08375,338,338,0.99609375,5.473282442748092
Keriann,Newham,Female,71,1975-03-26,Assistant Manager,Financial Services,Mass Customer,N,No,5,0193 Northland Street,4179,QLD,Australia,9,0.99,0.99,1.2375,1.051875,177,177,1.1625,5.473282442748092
Gerianne,Kaysor,U,15,,Project Manager,IT,Affluent Customer,N,No,5,882 Toban Lane,2121,NSW,Australia,11,1.08,1.08,1.35,1.35,599,599,0.775,5.473282442748092
Dorotea,Fenwick,Female,74,1950-10-12,Nurse,Financial Services,High Net Worth,N,No,12,72 Lukken Crossing,2016,NSW,Australia,11,0.56,0.56,0.7000000000000001,0.7000000000000001,715,715,0.67734375,5.473282442748092
Miran,Runchman,Female,47,1975-07-09,Nurse,Retail,Mass Customer,N,No,17,6634 Old Gate Parkway,4304,QLD,Australia,3,0.62,0.62,0.62,0.527,708,708,0.68,5.473282442748092
Felice,Dechelette,Male,75,1998-02-05,Librarian,Entertainment,High Net Worth,N,No,3,4 Kingsford Trail,4051,QLD,Australia,4,0.61,0.61,0.61,0.61,928,928,0.48,5.473282442748092
Bertine,Smalles,Female,85,1983-12-10,VP Quality Control,Financial Services,Mass Customer,N,Yes,9,7 Johnson Hill,3028,VIC,Australia,8,0.86,1.075,1.34375,1.1421875,708,708,0.68,5.473282442748092
Kermit,Lebond,Male,36,1980-02-01,Financial Advisor,Financial Services,Mass Customer,N,No,4,71 Ludington Center,4208,QLD,Australia,8,0.41,0.41,0.41,0.3485,295,295,1.03125,5.473282442748092
Alta,Pithcock,Female,64,1999-11-18,GIS Technical Architect,Financial Services,Mass Customer,N,No,2,57568 Northview Junction,2141,NSW,Australia,7,0.61,0.61,0.61,0.5185,708,708,0.68,5.473282442748092
Maury,Galego,Male,65,1992-07-27,Social Worker,Health,High Net Worth,N,Yes,3,370 Division Junction,3032,VIC,Australia,10,0.47,0.5874999999999999,0.7343749999999999,0.7343749999999999,181,181,1.158125,5.473282442748092
Roldan,Raybould,Male,27,1975-11-18,Actuary,Financial Services,Mass Customer,N,No,11,85 Badeau Pass,3158,VIC,Australia,8,0.61,0.61,0.61,0.5185,700,700,0.6875,5.473282442748092
Claudine,Barstowk,Female,71,1966-07-20,Nurse,Property,High Net Worth,N,Yes,5,1859 Forest Circle,4000,QLD,Australia,11,0.67,0.8375,1.046875,1.046875,26,26,1.46875,5.473282442748092
Becka,Hacon,Female,81,1965-07-03,General Manager,Financial Services,Affluent Customer,N,No,17,1 Namekagon Point,3791,VIC,Australia,9,0.65,0.65,0.8125,0.8125,278,278,1.05,5.473282442748092
Debby,Balmadier,Female,53,1992-06-24,Administrative Assistant II,Financial Services,Affluent Customer,N,Yes,5,738 Spaight Drive,3216,VIC,Australia,8,0.81,1.0125,1.0125,1.0125,691,691,0.6906249999999999,5.473282442748092
Rockie,MacKibbon,Male,42,1978-04-20,,,Mass Customer,N,Yes,13,8 Bunker Hill Court,2298,NSW,Australia,8,0.4,0.5,0.5,0.425,691,691,0.6906249999999999,5.473282442748092
Hayes,Daveren,Male,32,1953-03-27,VP Quality Control,Manufacturing,Affluent Customer,N,Yes,11,1 Becker Parkway,4350,QLD,Australia,2,0.95,1.1875,1.1875,1.1875,856,856,0.56,5.473282442748092
Franklin,Wohler,Male,55,1938-10-16,Clinical Specialist,Health,Mass Customer,N,Yes,7,6966 Delladonna Street,2250,NSW,Australia,8,0.91,1.1375,1.1375,0.9668749999999999,191,191,1.15,5.473282442748092
Esdras,Birchett,Male,81,1950-12-09,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,21,5287 Clarendon Plaza,2258,NSW,Australia,9,0.87,1.0875,1.359375,1.15546875,568,568,0.8,5.473282442748092
Raye,Roo,Female,64,1976-03-07,Database Administrator I,Financial Services,Mass Customer,N,Yes,16,1199 Express Plaza,3046,VIC,Australia,9,1.08,1.35,1.6875,1.434375,278,278,1.05,5.473282442748092
Federico,Leuty,Male,59,1978-12-11,Product Engineer,Property,High Net Worth,N,Yes,11,720 Menomonie Crossing,2380,NSW,Australia,4,0.7,0.875,0.875,0.875,249,249,1.07578125,5.473282442748092
Cal,Van den Velde,Male,22,1996-03-18,Senior Sales Associate,Financial Services,Affluent Customer,N,Yes,6,77916 Moland Park,3174,VIC,Australia,6,0.65,0.8125,0.8125,0.8125,755,755,0.64,5.473282442748092
Shaw,MacEvilly,Male,10,2000-05-06,Software Test Engineer III,Health,Affluent Customer,N,No,16,34020 Sheridan Park,2768,NSW,Australia,9,1.04,1.04,1.3,1.3,904,904,0.5,5.473282442748092
Aridatha,Sephton,Female,95,1961-10-22,Human Resources Assistant II,,Mass Customer,N,No,5,422 Forster Circle,2340,NSW,Australia,1,0.93,0.93,1.1625,0.988125,104,104,1.2875,5.473282442748092
Barth,Sapshed,Male,4,1994-06-16,Executive Secretary,Financial Services,Mass Customer,N,Yes,13,65 Milwaukee Lane,4520,QLD,Australia,10,0.49,0.6125,0.765625,0.65078125,563,563,0.8075,5.473282442748092
Farlie,Petford,Male,76,1968-03-25,Recruiting Manager,,High Net Worth,N,No,13,2330 Butternut Trail,2017,NSW,Australia,10,0.86,0.86,1.075,1.075,36,36,1.44765625,5.473282442748092
Cazzie,Stanwix,Male,37,1960-10-01,Research Assistant IV,Manufacturing,High Net Worth,N,Yes,11,6026 Mallory Drive,4561,QLD,Australia,7,0.57,0.7124999999999999,0.7124999999999999,0.7124999999999999,760,760,0.6375,5.473282442748092
Antonietta,Egle,Female,82,1973-09-25,Actuary,Financial Services,Mass Customer,N,No,7,590 Hagan Parkway,3805,VIC,Australia,7,1.02,1.02,1.275,1.08375,259,259,1.0625,5.473282442748092
Davidde,Cockroft,Male,70,1947-04-21,Geological Engineer,Manufacturing,High Net Worth,N,No,8,8 Kim Avenue,2158,NSW,Australia,12,1.05,1.05,1.3125,1.3125,555,555,0.8125,5.473282442748092
Lucius,Hatchell,Male,37,1951-03-19,Media Manager II,Retail,Mass Customer,N,Yes,14,432 Ronald Regan Court,3782,VIC,Australia,8,1.09,1.3625,1.3625,1.158125,612,612,0.7570312499999999,5.473282442748092
Jamie,Jiruca,Female,21,1963-06-16,Recruiting Manager,Argiculture,Mass Customer,N,No,18,5013 Erie Crossing,2230,NSW,Australia,9,0.76,0.76,0.95,0.8075,104,104,1.2875,5.473282442748092
Link,Gorini,Male,60,1974-11-09,,IT,High Net Worth,N,No,10,9495 Jenna Way,4600,QLD,Australia,2,0.72,0.72,0.72,0.72,375,375,0.96,5.473282442748092
Damian,Renard,Male,43,1976-07-19,Software Consultant,Retail,Affluent Customer,N,No,8,28 Prentice Trail,2155,NSW,Australia,10,0.54,0.54,0.675,0.675,744,744,0.65625,5.473282442748092
Allyson,Petchell,Female,16,1970-03-19,Human Resources Manager,Telecommunications,High Net Worth,N,No,10,98221 Pennsylvania Place,2170,NSW,Australia,8,1.09,1.09,1.09,1.09,191,191,1.15,5.473282442748092
Malorie,Votier,Female,90,1990-05-29,Graphic Designer,Manufacturing,Affluent Customer,N,No,4,6160 Weeping Birch Hill,4509,QLD,Australia,5,1.05,1.05,1.3125,1.3125,133,133,1.2375,5.434782608695652
Ellsworth,Andrieux,Male,49,1971-04-26,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10,08912 Carberry Place,4036,QLD,Australia,7,0.82,1.025,1.025,1.025,248,248,1.078125,5.434782608695652
Truman,Arlett,Male,58,1958-06-25,Technical Writer,Manufacturing,High Net Worth,N,Yes,16,3 Spohn Circle,2477,NSW,Australia,5,0.67,0.8375,0.8375,0.8375,648,648,0.725,5.434782608695652
Dorian,Emery,Female,94,1998-08-24,Professor,Manufacturing,Mass Customer,N,Yes,9,67 Beilfuss Plaza,2168,NSW,Australia,8,0.55,0.6875,0.859375,0.73046875,609,609,0.7625,5.434782608695652
Renie,Fiveash,Female,92,1992-10-10,Occupational Therapist,Health,High Net Worth,N,No,16,2 Anniversary Trail,4508,QLD,Australia,4,0.91,0.91,1.1375,1.1375,688,688,0.697,5.434782608695652
Teddy,Lagadu,Female,86,1969-07-20,Design Engineer,,High Net Worth,N,No,6,2 Charing Cross Trail,2759,NSW,Australia,8,0.6,0.6,0.75,0.75,120,120,1.2625,5.434782608695652
Dorie,Dunleavy,Female,24,1962-05-05,Registered Nurse,Health,Affluent Customer,N,No,12,1 Mcguire Lane,3356,VIC,Australia,4,0.69,0.69,0.69,0.69,830,830,0.5780000000000001,5.434782608695652
Haleigh,,Female,17,1952-05-19,Senior Sales Associate,Financial Services,Mass Customer,N,Yes,18,49 Jana Point,4503,QLD,Australia,4,0.83,1.0375,1.0375,0.8818749999999999,326,326,1.009375,5.434782608695652
Aundrea,Outridge,Female,77,2001-01-24,Structural Engineer,Financial Services,Affluent Customer,N,Yes,10,1530 Columbus Lane,3186,VIC,Australia,12,0.67,0.8375,1.046875,1.046875,974,974,0.425,5.434782608695652
Harland,Messenger,Male,90,1974-05-28,Software Test Engineer I,Retail,Mass Customer,N,No,8,27 Crownhardt Center,3934,VIC,Australia,10,0.41,0.41,0.5125,0.4356249999999999,944,944,0.46,5.434782608695652
Genni,Fanstone,Female,25,1972-07-29,Administrative Assistant II,Entertainment,Mass Customer,N,No,16,1 Fair Oaks Alley,3149,VIC,Australia,10,0.68,0.68,0.8500000000000001,0.7225,475,475,0.8818749999999999,5.434782608695652
Ashlen,Willbond,Female,64,1984-05-15,Software Consultant,Health,High Net Worth,N,No,16,723 Grayhawk Way,3934,VIC,Australia,8,0.96,0.96,0.96,0.96,913,913,0.4993749999999999,5.434782608695652
Amby,Bodega,Male,63,1968-06-12,Recruiter,,Affluent Customer,N,Yes,17,669 Declaration Street,3810,VIC,Australia,6,0.49,0.6125,0.6125,0.6125,974,974,0.425,5.434782608695652
Rhodie,Gaskall,Female,83,1964-02-01,VP Quality Control,,Mass Customer,N,Yes,9,251 Pierstorff Alley,4170,QLD,Australia,9,0.84,1.05,1.3125,1.115625,956,956,0.44625,5.434782608695652
Aldric,Birney,Male,21,1971-08-19,,Manufacturing,Mass Customer,N,Yes,14,5 Caliangt Center,2546,NSW,Australia,6,0.56,0.7000000000000001,0.7000000000000001,0.5950000000000001,310,310,1.02265625,5.434782608695652
Leonid,Dorricott,Male,44,1993-11-18,Environmental Tech,,Affluent Customer,N,No,3,02 Hoffman Road,2448,NSW,Australia,3,0.46,0.46,0.46,0.46,195,195,1.1475,5.434782608695652
Ferdinand,Billie,Male,97,1965-09-04,Chemical Engineer,Manufacturing,Mass Customer,N,No,6,660 Carey Avenue,2759,NSW,Australia,8,0.95,0.95,1.1875,1.009375,700,700,0.6875,5.434782608695652
Rickert,Brasted,Male,47,1959-09-18,Staff Scientist,Health,Mass Customer,N,No,10,20 Hoffman Park,2145,NSW,Australia,9,0.99,0.99,1.2375,1.051875,898,898,0.5125,5.214285714285714
Laurie,,Male,31,1979-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,15,94 Barby Lane,2210,NSW,Australia,10,1.0,1.25,1.5625,1.328125,475,475,0.8818749999999999,5.214285714285714
Sherill,,Female,33,1991-12-18,Information Systems Manager,Financial Services,Mass Customer,N,No,3,53 Moulton Avenue,2880,NSW,Australia,1,0.81,0.81,0.81,0.6885,420,420,0.91375,5.214285714285714
Isadora,Ducker,Female,15,1973-08-25,Account Executive,,Affluent Customer,N,Yes,8,2972 Holy Cross Crossing,3153,VIC,Australia,5,0.55,0.6875,0.6875,0.6875,386,386,0.945625,5.214285714285714
Eddy,Sturch,Male,22,1961-02-11,Software Consultant,Financial Services,High Net Worth,N,Yes,17,1 Kinsman Crossing,4158,QLD,Australia,6,0.71,0.8875,0.8875,0.8875,345,345,0.988125,5.214285714285714
Melany,Ladewig,Female,76,1972-05-17,Research Associate,Financial Services,Mass Customer,N,Yes,10,3864 Sheridan Alley,4130,QLD,Australia,7,0.52,0.65,0.65,0.5525,444,444,0.9,5.214285714285714
Arty,Fontelles,Male,50,1994-10-21,Help Desk Technician,IT,High Net Worth,N,No,4,7872 South Junction,3197,VIC,Australia,4,0.72,0.72,0.72,0.72,370,370,0.97,5.214285714285714
Sunny,Christescu,Female,90,1975-03-12,Cost Accountant,Financial Services,Mass Customer,N,No,11,6668 Blue Bill Park Plaza,2209,NSW,Australia,10,0.51,0.51,0.6375,0.541875,250,250,1.075,5.214285714285714
Annabelle,Hanwell,Female,11,1951-11-28,Professor,Manufacturing,High Net Worth,N,Yes,15,99 Sherman Parkway,3083,VIC,Australia,12,1.03,1.2875,1.609375,1.609375,655,655,0.7171875,5.214285714285714
Celeste,Fretson,Female,91,1980-09-16,Product Engineer,IT,Mass Customer,N,No,9,14709 Portage Avenue,2166,NSW,Australia,9,0.94,0.94,1.175,0.9987499999999998,252,252,1.073125,5.214285714285714
Agneta,McAmish,U,66,,Structural Analysis Engineer,IT,Mass Customer,N,No,15,5773 Acker Way,4207,QLD,Australia,6,0.67,0.67,0.67,0.5695,375,375,0.96,5.214285714285714
Tessa,Friese,Female,89,1976-10-24,Health Coach II,Financial Services,Mass Customer,N,No,21,98158 Alpine Point,4212,QLD,Australia,9,0.41,0.41,0.5125,0.4356249999999999,157,157,1.1953125,5.214285714285714
Sean,O'Loughlin,Male,48,1961-03-22,Database Administrator III,Manufacturing,High Net Worth,N,Yes,16,83 Old Gate Point,2576,NSW,Australia,10,0.73,0.9125,1.140625,1.140625,85,85,1.325,5.214285714285714
Adolpho,Bellerby,Male,46,1944-10-25,VP Sales,Financial Services,High Net Worth,N,Yes,13,2763 Buhler Circle,4305,QLD,Australia,4,1.1,1.375,1.375,1.375,486,486,0.875,5.214285714285714
Jeanne,Darte,Female,70,1955-08-18,,,Mass Customer,N,Yes,11,3 Homewood Park,2756,NSW,Australia,7,0.64,0.8,0.8,0.68,206,206,1.1375,5.214285714285714
Dwayne,Doel,Male,80,1978-01-21,Cost Accountant,Financial Services,Affluent Customer,N,Yes,17,5642 Debs Terrace,2223,NSW,Australia,11,0.48,0.6,0.75,0.75,401,401,0.935,5.214285714285714
Raynard,,Male,32,1996-04-13,Statistician III,Health,Affluent Customer,N,No,14,20187 Loomis Court,4132,QLD,Australia,6,0.93,0.93,0.93,0.93,587,587,0.78625,5.214285714285714
Noel,Sturch,Female,26,1951-10-28,Environmental Specialist,Health,Mass Customer,N,No,10,0736 West Crossing,3585,VIC,Australia,1,1.04,1.04,1.04,0.884,583,583,0.7875,5.214285714285714
Tamas,Swatman,U,65,,Assistant Media Planner,Entertainment,Affluent Customer,N,No,5,78 Clarendon Drive,4551,QLD,Australia,8,1.01,1.01,1.01,1.01,358,358,0.98,5.214285714285714
Gabrila,Toopin,Female,7,1963-01-14,Junior Executive,Manufacturing,Mass Customer,N,No,12,1914 Oakridge Place,2456,NSW,Australia,6,0.84,0.84,0.84,0.714,378,378,0.9562499999999999,5.214285714285714
Casandra,Betteridge,Female,29,1942-09-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,9,68 Bluestem Center,3166,VIC,Australia,10,0.88,1.1,1.375,1.375,854,854,0.561,5.214285714285714
Delcina,Hursey,Female,22,1968-12-26,,Financial Services,Mass Customer,N,Yes,7,804 Washington Point,4132,QLD,Australia,4,0.55,0.6875,0.6875,0.584375,620,620,0.75,5.214285714285714
Cordie,Brankley,Female,79,1954-09-21,Librarian,Entertainment,High Net Worth,N,No,18,46 Westerfield Place,2195,NSW,Australia,6,0.55,0.55,0.55,0.55,793,793,0.6109375000000001,5.214285714285714
Alano,Satchel,Male,2,1998-11-26,Recruiting Manager,,Mass Customer,N,No,2,87107 Shelley Crossing,2429,NSW,Australia,7,1.07,1.07,1.07,0.9095,202,202,1.140625,5.214285714285714
Liane,Abelevitz,Female,26,1976-11-25,Operator,,Mass Customer,N,No,3,85340 Hovde Way,3153,VIC,Australia,7,0.73,0.73,0.73,0.6204999999999999,951,951,0.4505,5.214285714285714
Allsun,Biner,Female,67,1997-12-26,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,10,9 Walton Way,2641,NSW,Australia,2,0.49,0.6125,0.6125,0.520625,361,361,0.9775,5.214285714285714
Gallagher,Bromell,Male,18,1956-12-02,Assistant Manager,,Mass Customer,N,No,17,91634 Badeau Crossing,4556,QLD,Australia,8,0.77,0.77,0.77,0.6545,349,349,0.9875,5.214285714285714
